,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PLAYER_NAME,PTS,Pos,STL,TOV,TRB,Tm,eFG%
121,3.4,.585,5.9,0.0,.000,0.1,0.3,24,0.9,3.7,3.4,.574,6.0,1.1,.714,1.6,9,9,NBA,22.1,0.6,1.9,Michael KiddGilchrist ,8.0,SF,0.6,0.3,4.2,CHO,.574
122,4.3,.438,9.7,1.8,.395,4.7,4.3,25,0.4,2.9,6.1,.424,14.4,1.8,.646,2.8,46,43,NBA,30.1,0.4,2.1,Dion Waiters ,15.8,SG,0.9,2.2,3.3,MIA,.488
123,1.0,.471,2.1,1.5,.441,3.4,2.7,29,0.1,2.9,2.5,.452,5.5,0.6,.735,0.8,82,26,NBA,24.0,0.3,2.0,Joe Ingles ,7.1,SF,1.2,1.3,3.2,UTA,.589
124,4.1,.547,7.6,0.0,,0.0,1.0,27,0.1,3.9,4.1,.547,7.6,0.3,.500,0.6,7,1,NBA,17.3,1.4,1.6,Greg Monroe ,8.6,C,0.4,1.1,5.3,TOT,.547
125,3.2,.485,6.6,0.0,,0.0,1.0,27,0.0,3.8,3.2,.485,6.6,0.4,.500,0.8,5,0,NBA,15.8,1.2,1.4,Greg Monroe ,6.8,C,0.0,1.2,5.0,MIL,.485
126,6.5,.650,10.0,0.0,,0.0,1.0,27,0.5,4.0,6.5,.650,10.0,0.0,,0.0,2,1,NBA,21.0,2.0,2.0,Greg Monroe ,13.0,C,1.5,1.0,6.0,PHO,.650
127,6.5,.594,11.0,2.5,.422,6.0,4.9,29,2.2,6.3,9.1,.533,17.0,4.3,.865,4.9,15,15,NBA,34.3,0.7,2.1,Kevin Durant ,24.9,SF,0.7,3.3,7.0,GSW,.608
128,7.4,.532,13.9,0.1,.100,1.2,1.4,24,0.8,4.1,7.5,.498,15.1,2.9,.725,4.1,17,17,NBA,29.6,1.8,2.3,TJ Warren ,18.1,SF,0.7,1.1,5.9,PHO,.502
129,3.7,.556,6.7,0.0,.000,0.1,0.9,27,0.7,4.6,3.7,.548,6.8,2.1,.693,3.1,61,34,NBA,21.2,3.0,2.0,Kenneth Faried ,9.6,PF,0.7,1.0,7.6,DEN,.548
130,0.4,.238,1.5,0.0,,0.0,0.1,24,0.2,0.7,0.4,.238,1.5,0.2,.750,0.3,14,0,NBA,3.9,0.9,0.4,Miles Plumlee ,0.9,C,0.0,0.2,1.6,IND,.238
131,3.6,.517,6.9,0.0,,0.0,0.5,25,1.1,5.4,3.6,.517,6.9,0.9,.561,1.7,80,79,NBA,24.6,2.5,2.3,Miles Plumlee ,8.1,C,0.6,1.4,7.8,PHO,.517
132,1.9,.535,3.5,0.0,,0.0,0.5,26,0.9,2.8,1.9,.535,3.5,0.3,.478,0.6,73,28,NBA,16.4,1.5,1.5,Miles Plumlee ,4.0,C,0.6,0.7,4.4,TOT,.535
133,2.0,.549,3.6,0.0,,0.0,0.5,26,1.0,3.3,2.0,.549,3.6,0.4,.500,0.7,54,28,NBA,18.6,1.8,1.8,Miles Plumlee ,4.3,C,0.6,0.8,5.1,PHO,.549
134,1.5,.492,3.1,0.0,,0.0,0.4,26,0.6,1.5,1.5,.492,3.1,0.2,.375,0.4,19,0,NBA,9.9,0.9,0.6,Miles Plumlee ,3.2,C,0.3,0.3,2.4,MIL,.492
135,2.3,.601,3.8,0.0,,0.0,0.3,27,0.8,2.3,2.3,.601,3.8,0.6,.576,1.0,61,14,NBA,14.3,1.5,1.2,Miles Plumlee ,5.1,C,0.3,0.7,3.8,MIL,.601
136,1.0,.478,2.0,0.0,,0.0,0.5,28,0.3,1.3,1.0,.478,2.0,0.6,.641,0.9,45,12,NBA,10.8,0.8,1.6,Miles Plumlee ,2.5,C,0.4,0.7,2.1,TOT,.478
137,0.9,.441,2.1,0.0,,0.0,0.6,28,0.3,0.9,0.9,.441,2.1,0.7,.629,1.1,32,12,NBA,9.7,0.7,1.5,Miles Plumlee ,2.6,C,0.3,0.7,1.7,MIL,.441
138,1.1,.583,1.8,0.0,,0.0,0.2,28,0.3,2.1,1.1,.583,1.8,0.2,.750,0.3,13,0,NBA,13.4,1.2,1.9,Miles Plumlee ,2.4,C,0.5,0.6,3.2,CHO,.583
139,2.0,.588,3.4,1.3,.487,2.6,1.5,26,0.5,4.6,3.3,.544,6.0,1.4,.750,1.9,15,1,NBA,18.7,0.9,2.8,Kelly Olynyk ,9.2,PF,0.7,2.1,5.5,MIA,.650
140,4.8,.531,9.1,1.1,.375,3.0,2.8,25,0.0,2.1,5.9,.492,12.1,2.1,.767,2.7,16,0,NBA,21.8,0.6,1.5,Jordan Clarkson ,15.1,SG,0.8,1.8,2.6,LAL,.539
141,3.6,.460,7.9,1.3,.372,3.4,3.2,24,0.6,3.3,4.9,.433,11.3,2.7,.768,3.5,73,0,NBA,29.8,0.7,2.4,Tyler Johnson ,13.7,PG,1.2,1.2,4.0,MIA,.490
142,5.0,.513,9.8,1.1,.356,3.0,3.1,29,0.9,5.9,6.1,.476,12.7,3.5,.757,4.6,73,73,NBA,32.7,1.9,2.8,Patrick Mills ,16.7,PF,1.8,2.3,7.8,ATL,.518
143,2.8,.490,5.6,1.4,.401,3.5,2.3,31,0.3,2.7,4.2,.456,9.1,1.1,.867,1.3,77,74,NBA,31.9,0.7,1.8,Courtney Lee ,10.8,SG,1.1,0.9,3.4,NYK,.533
144,3.1,.510,6.0,0.9,.438,2.0,3.8,37,1.3,6.4,3.9,.492,8.0,1.9,.795,2.4,16,16,NBA,25.4,1.8,1.6,Pau Gasol ,10.7,C,0.3,1.8,8.2,SAS,.547
145,2.0,.651,3.1,0.8,.362,2.3,3.4,33,0.5,3.3,2.9,.528,5.5,0.9,.706,1.3,76,0,NBA,26.3,0.7,1.3,Andre Iguodala ,7.6,SF,1.0,0.8,4.0,GSW,.605
146,4.2,.494,8.5,0.0,.000,0.1,1.1,22,0.7,3.2,4.2,.491,8.5,2.1,.757,2.7,68,64,NBA,25.3,1.7,3.5,Kemba Walker ,10.4,SF,0.7,1.1,5.0,NYK,.491
147,4.2,.473,8.9,0.0,.000,0.0,1.0,23,0.7,2.4,4.2,.473,8.9,1.7,.775,2.2,82,61,NBA,26.1,2.3,3.5,Kemba Walker ,10.1,SF,0.8,1.0,4.7,NYK,.473
148,2.1,.503,4.3,0.1,.250,0.3,0.5,24,0.6,1.6,2.2,.489,4.5,0.8,.776,1.1,79,2,NBA,14.7,1.3,2.4,Kemba Walker ,5.3,SF,0.5,0.6,2.9,NYK,.496
149,3.0,.533,5.6,0.0,.400,0.1,0.7,25,0.8,3.1,3.0,.531,5.6,1.8,.723,2.5,68,21,NBA,23.5,1.9,2.6,Kemba Walker ,7.9,PF,0.5,0.9,5.0,NYK,.534
150,1.5,.437,3.5,0.0,.000,0.0,0.2,26,0.6,1.7,1.5,.435,3.5,1.2,.780,1.5,54,8,NBA,14.3,1.2,1.7,Kemba Walker ,4.3,SF,0.3,0.6,2.9,NYK,.435
151,1.8,.487,3.7,0.0,.000,0.0,0.5,29,0.8,2.3,1.8,.482,3.8,1.2,.696,1.7,73,4,NBA,19.1,1.6,2.1,Kemba Walker ,4.8,SF,0.4,0.6,4.0,WSB,.482
152,0.8,.429,1.8,0.0,,0.0,0.3,30,0.2,1.2,0.8,.429,1.8,0.9,.750,1.2,24,0,NBA,11.1,0.8,1.8,Kemba Walker ,2.4,SF,0.2,0.6,2.0,WSB,.429
153,2.7,.516,5.3,0.0,.000,0.0,1.0,26,1.3,3.5,2.7,.515,5.3,1.3,.692,1.8,58,39,NBA,19.4,1.6,2.6,John Henson ,6.8,C,0.5,0.9,5.1,MIL,.515
154,0.4,.588,0.6,0.3,.304,0.8,0.4,22,0.1,1.1,0.6,.425,1.4,0.2,.857,0.3,28,0,NBA,8.1,0.3,0.7,Solomon Hill ,1.7,SF,0.2,0.5,1.5,IND,.513
155,2.2,.430,5.2,0.8,.327,2.5,2.2,23,0.2,3.0,3.1,.396,7.7,1.9,.824,2.4,82,78,NBA,29.0,0.9,2.2,Solomon Hill ,8.9,SF,0.8,1.4,3.8,IND,.450
156,1.2,.515,2.3,0.4,.324,1.3,1.0,24,0.2,2.2,1.6,.447,3.5,0.6,.857,0.7,59,3,NBA,14.7,0.7,1.2,Solomon Hill ,4.2,SF,0.6,0.6,2.8,IND,.505
157,1.1,.428,2.6,1.2,.348,3.4,1.8,25,0.4,3.2,2.3,.383,6.0,1.3,.805,1.6,80,71,NBA,29.7,0.6,2.3,Solomon Hill ,7.0,SF,0.9,1.0,3.8,NOP,.481
158,4.8,.554,8.7,0.2,.267,0.9,1.4,26,0.9,3.9,5.1,.528,9.6,1.6,.750,2.1,17,17,NBA,27.5,2.2,2.2,Derrick Favors ,11.9,PF,0.8,1.6,6.1,UTA,.540
159,2.5,.521,4.9,0.8,.293,2.7,2.9,30,0.3,3.2,3.3,.439,7.6,1.5,.786,1.9,15,15,NBA,31.2,1.3,2.0,Wilson Chandler ,8.9,SF,0.5,1.5,4.5,DEN,.491
160,1.3,.548,2.3,1.8,.406,4.4,1.2,25,0.2,2.8,3.1,.455,6.8,0.6,.810,0.7,80,80,NBA,29.2,0.3,1.6,Tony Snell ,8.5,SG,0.7,0.7,3.1,MIL,.588
161,2.7,.460,5.8,0.8,.323,2.5,4.3,19,0.1,2.1,3.5,.419,8.3,1.4,.675,2.1,77,72,NBA,29.4,0.4,2.2,Tony Parker ,9.2,PG,1.2,2.0,2.6,SAS,.467
162,4.9,.503,9.8,1.0,.337,3.0,5.3,20,0.0,2.2,5.9,.464,12.7,2.7,.755,3.5,82,82,NBA,33.8,0.4,2.1,Tony Parker ,15.5,PG,0.9,2.4,2.6,SAS,.503
163,4.8,.483,10.0,0.8,.312,2.7,5.5,21,0.1,2.6,5.6,.447,12.6,2.5,.702,3.6,75,75,NBA,34.4,0.6,2.0,Tony Parker ,14.7,PG,0.8,2.4,3.2,SAS,.480
164,6.2,.516,12.0,0.5,.276,2.0,6.1,22,0.1,3.1,6.7,.482,14.0,2.6,.650,4.0,80,80,NBA,34.2,0.6,2.1,Tony Parker ,16.6,PG,1.2,2.7,3.7,SAS,.501
165,7.7,.556,13.8,0.1,.306,0.5,5.8,23,0.1,2.8,7.8,.548,14.2,3.2,.707,4.5,80,80,NBA,33.9,0.5,2.0,Tony Parker ,18.9,PG,1.0,3.1,3.3,SAS,.553
166,7.2,.525,13.7,0.2,.395,0.5,5.5,24,0.1,2.8,7.4,.520,14.2,3.6,.783,4.5,77,77,NBA,32.5,0.4,1.8,Tony Parker ,18.6,PG,1.1,2.5,3.2,SAS,.527
167,7.2,.510,14.2,0.2,.258,1.0,6.0,25,0.1,2.8,7.5,.494,15.1,3.6,.715,5.0,69,68,NBA,33.5,0.4,1.3,Tony Parker ,18.8,PG,0.8,2.4,3.2,SAS,.502
168,8.6,.518,16.6,0.3,.292,0.9,6.9,26,0.1,2.7,8.9,.506,17.5,3.9,.782,5.0,72,71,NBA,34.1,0.4,1.5,Tony Parker ,22.0,PG,0.9,2.6,3.1,SAS,.513
169,6.1,.497,12.2,0.2,.294,0.6,5.7,27,0.1,2.3,6.2,.487,12.8,3.3,.756,4.4,56,50,NBA,30.9,0.1,1.7,Tony Parker ,16.0,PG,0.5,2.7,2.4,SAS,.494
170,6.8,.531,12.8,0.3,.357,0.9,6.6,28,0.0,2.7,7.1,.519,13.7,3.0,.769,3.9,78,78,NBA,32.4,0.4,1.7,Tony Parker ,17.5,PG,1.2,2.6,3.1,SAS,.531
171,6.9,.498,13.8,0.2,.230,1.0,7.7,29,0.1,2.5,7.1,.480,14.8,3.8,.799,4.7,60,60,NBA,32.1,0.4,1.3,Tony Parker ,18.3,PG,1.0,2.6,2.9,SAS,.488
172,7.5,.534,14.0,0.4,.353,1.0,7.6,30,0.1,2.7,7.9,.522,15.1,4.2,.845,5.0,66,66,NBA,32.9,0.3,1.4,Tony Parker ,20.3,PG,0.8,2.6,3.0,SAS,.534
